ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10309398,HY498385,11/12/2015 02:30:00 AM,054XX S SPRINGFIELD AVE,1020,ARSON,BY FIRE,"SCHOOL, PUBLIC, GROUNDS",False,True,822,8,23.0,62,09,1151295.0,1868278.0,2015,02/10/2018 03:50:01 PM,41.794435518,-87.720743185,"(41.794435518, -87.720743185)"
10310824,HY499639,11/13/2015 04:25:00 AM,073XX N SHERIDAN RD,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),False,True,2423,24,49.0,1,09,1165997.0,1948676.0,2015,02/10/2018 03:50:01 PM,42.014752915,-87.664532617,"(42.014752915, -87.664532617)"
10226040,HY413443,09/07/2015 12:54:00 AM,010XX N LAMON AVE,1020,ARSON,BY FIRE,ALLEY,False,False,1531,15,37.0,25,09,1143507.0,1906325.0,2015,02/10/2018 03:50:01 PM,41.898990504,-87.748351639,"(41.898990504, -87.748351639)"
10313578,HY502809,11/15/2015 07:10:00 PM,093XX S MANISTEE AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE,True,True,423,4,7.0,48,09,1196263.0,1843497.0,2015,02/10/2018 03:50:01 PM,41.725437043,-87.556669285,"(41.725437043, -87.556669285)"
10314647,HY503662,11/16/2015 01:35:00 PM,041XX N CLARENDON AVE,1020,ARSON,BY FIRE,APARTMENT,False,False,1915,19,46.0,3,09,1170180.0,1927532.0,2015,02/10/2018 03:50:01 PM,41.956642657,-87.649761829,"(41.956642657, -87.649761829)"
10314931,HY503055,11/16/2015 01:35:00 AM,068XX S WOLCOTT AVE,1020,ARSON,BY FIRE,RESIDENCE PORCH/HALLWAY,False,False,726,7,17.0,67,09,1164866.0,1859386.0,2015,02/10/2018 03:50:01 PM,41.76975857,-87.67122955,"(41.76975857, -87.67122955)"
10316415,HY505336,11/17/2015 07:02:00 PM,044XX W GRENSHAW ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,1131,11,24.0,29,09,1146996.0,1894665.0,2015,02/10/2018 03:50:01 PM,41.866928127,-87.735834711,"(41.866928127, -87.735834711)"
10316541,HY505459,11/17/2015 08:40:00 PM,050XX N KEELER AVE,1020,ARSON,BY FIRE,ALLEY,False,False,1712,17,39.0,14,09,1147473.0,1933252.0,2015,02/10/2018 03:50:01 PM,41.97280544,-87.733092051,"(41.97280544, -87.733092051)"
10317687,HY506709,11/18/2015 09:18:00 PM,001XX N WABASH AVE,1025,ARSON,AGGRAVATED,RESTAURANT,True,False,111,1,42.0,32,09,1176798.0,1901032.0,2015,02/10/2018 03:50:01 PM,41.883778241,-87.626235794,"(41.883778241, -87.626235794)"
10317738,HY506765,11/18/2015 10:30:00 PM,043XX W 25TH ST,1090,ARSON,ATTEMPT ARSON,RESIDENTIAL YARD (FRONT/BACK),False,False,1013,10,22.0,30,09,1147745.0,1887029.0,2015,11/25/2015 03:57:58 PM,41.84595964,-87.733280917,"(41.84595964, -87.733280917)"
10319169,HY507817,11/19/2015 05:30:00 PM,035XX W 83RD PL,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,834,8,18.0,70,09,1154298.0,1848991.0,2015,02/10/2018 03:50:01 PM,41.741449715,-87.710243512,"(41.741449715, -87.710243512)"
10234046,HY422379,09/14/2015 01:07:00 AM,041XX W 82ND ST,1020,ARSON,BY FIRE,STREET,False,False,834,8,13.0,70,09,1150402.0,1849739.0,2015,02/10/2018 03:50:01 PM,41.743578882,-87.724499058,"(41.743578882, -87.724499058)"
10321809,HY511582,11/23/2015 12:55:00 AM,026XX W CRYSTAL ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1423,14,26.0,24,09,1158482.0,1908221.0,2015,02/10/2018 03:50:01 PM,41.90389992,-87.693296789,"(41.90389992, -87.693296789)"
10322004,HY511641,11/23/2015 04:18:00 AM,010XX N ASHLAND AVE,1020,ARSON,BY FIRE,BARBERSHOP,False,False,1213,12,1.0,24,09,1165530.0,1907297.0,2015,02/10/2018 03:50:01 PM,41.901217182,-87.667434152,"(41.901217182, -87.667434152)"
10322505,HY512240,11/23/2015 01:30:00 PM,065XX S SPRINGFIELD AVE,1090,ARSON,ATTEMPT ARSON,STREET,False,False,833,8,13.0,65,09,1151501.0,1860796.0,2015,02/10/2018 03:50:01 PM,41.773899725,-87.720183429,"(41.773899725, -87.720183429)"
10324191,HY514074,11/24/2015 10:40:00 PM,044XX W MONTROSE AVE,1025,ARSON,AGGRAVATED,OTHER,True,False,1722,17,45.0,16,09,1145537.0,1928866.0,2015,02/10/2018 03:50:01 PM,41.96080692,-87.740322816,"(41.96080692, -87.740322816)"
10324870,HY514914,11/25/2015 04:41:00 PM,017XX N WHIPPLE ST,1090,ARSON,ATTEMPT ARSON,ALLEY,False,False,1421,14,26.0,23,09,1155692.0,1911470.0,2015,02/10/2018 03:50:01 PM,41.91287212,-87.703457538,"(41.91287212, -87.703457538)"
10325013,HY515133,11/25/2015 08:34:00 PM,020XX S MICHIGAN AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,132,1,2.0,33,09,1177528.0,1890620.0,2015,02/10/2018 03:50:01 PM,41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
10325769,HY516201,11/27/2015 03:45:00 AM,048XX N SPAULDING AVE,1020,ARSON,BY FIRE,STREET,False,False,1713,17,39.0,14,09,1153508.0,1931886.0,2015,02/10/2018 03:50:01 PM,41.968938879,-87.710936491,"(41.968938879, -87.710936491)"
10325770,HY516192,11/27/2015 03:40:00 AM,032XX W LAWRENCE AVE,1020,ARSON,BY FIRE,ALLEY,False,False,1713,17,39.0,14,09,1153735.0,1931704.0,2015,12/04/2015 03:56:18 PM,41.968434931,-87.710106681,"(41.968434931, -87.710106681)"
10000191,HY190013,03/18/2015 10:15:00 PM,038XX S WOOD ST,1020,ARSON,BY FIRE,STREET,False,False,912,9,11.0,59,09,1164984.0,1879229.0,2015,02/10/2018 03:50:01 PM,41.824207682,-87.670235939,"(41.824207682, -87.670235939)"
10325939,HY515410,11/26/2015 05:59:00 AM,131XX S CARVER DR,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,533,5,9.0,54,09,1187042.0,1818301.0,2015,02/10/2018 03:50:01 PM,41.656519391,-87.591240745,"(41.656519391, -87.591240745)"
10327344,HY518077,11/28/2015 10:50:00 PM,054XX S KEELER AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,815,8,23.0,62,09,1149289.0,1868262.0,2015,02/10/2018 03:50:01 PM,41.794430602,-87.728099636,"(41.794430602, -87.728099636)"
10327461,HY518364,11/29/2015 03:30:00 AM,072XX S OAKLEY AVE,1020,ARSON,BY FIRE,STREET,True,True,832,8,18.0,66,09,1162326.0,1856542.0,2015,02/10/2018 03:50:01 PM,41.762007509,-87.680619227,"(41.762007509, -87.680619227)"
10153039,HY341277,07/15/2015 03:10:00 AM,080XX S ESSEX AVE,1020,ARSON,BY FIRE,STREET,False,False,422,4,7.0,46,09,1194249.0,1852158.0,2015,02/10/2018 03:50:01 PM,41.749253201,-87.563762808,"(41.749253201, -87.563762808)"
10153394,HY342620,07/16/2015 04:15:00 AM,098XX S DR MARTIN LUTHER KING JR DR,1020,ARSON,BY FIRE,RESIDENCE,False,False,511,5,6.0,49,09,1180644.0,1839887.0,2015,02/10/2018 03:50:01 PM,41.715903212,-87.613992108,"(41.715903212, -87.613992108)"
10101294,HY289809,06/06/2015 03:30:00 AM,014XX W ERIE ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1215,12,27.0,24,09,1166305.0,1904448.0,2015,02/10/2018 03:50:01 PM,41.893382783,-87.664669076,"(41.893382783, -87.664669076)"
10154819,HY343702,07/16/2015 08:55:00 PM,005XX N HAMLIN AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,1122,11,27.0,23,09,1150961.0,1903281.0,2015,02/10/2018 03:50:01 PM,41.890494723,-87.721052921,"(41.890494723, -87.721052921)"
10080141,HY267502,05/20/2015 06:17:00 AM,039XX W SCHOOL ST,1025,ARSON,AGGRAVATED,OTHER,False,False,1732,17,30.0,21,09,1149693.0,1921655.0,2015,02/10/2018 03:50:01 PM,41.940939441,-87.725231207,"(41.940939441, -87.725231207)"
10157106,HY346334,07/18/2015 11:15:00 PM,053XX S STATE ST,1020,ARSON,BY FIRE,VACANT LOT/LAND,False,False,225,2,3.0,40,09,1177183.0,1869577.0,2015,04/15/2016 03:49:27 PM,41.797454654,-87.625773593,"(41.797454654, -87.625773593)"
10158103,HY347668,07/20/2015 02:35:00 AM,027XX W 60TH ST,1020,ARSON,BY FIRE,STREET,False,True,825,8,15.0,66,09,1159320.0,1864759.0,2015,02/10/2018 03:50:01 PM,41.784618208,-87.691411861,"(41.784618208, -87.691411861)"
10106273,HY294912,06/10/2015 04:00:00 AM,060XX W 62ND ST,1020,ARSON,BY FIRE,STREET,False,False,812,8,23.0,64,09,1137041.0,1862800.0,2015,02/10/2018 03:50:01 PM,41.779669745,-87.773144046,"(41.779669745, -87.773144046)"
10161039,HY349906,07/21/2015 02:00:00 PM,014XX W CHASE AVE,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,False,2423,24,49.0,1,09,1165367.0,1948359.0,2015,08/17/2015 03:03:40 PM,42.013896545,-87.666859849,"(42.013896545, -87.666859849)"
10161080,HY349810,07/21/2015 03:20:00 PM,088XX S KINGSTON AVE,1025,ARSON,AGGRAVATED,STREET,False,False,423,4,7.0,48,09,1194447.0,1846865.0,2015,02/10/2018 03:50:01 PM,41.734723905,-87.563210848,"(41.734723905, -87.563210848)"
10162874,HY351512,07/22/2015 06:40:00 PM,095XX S COMMERCIAL AVE,1020,ARSON,BY FIRE,OTHER RAILROAD PROP / TRAIN DEPOT,False,False,431,4,10.0,51,09,1197801.0,1842371.0,2015,08/17/2015 03:03:40 PM,41.722308987,-87.551073137,"(41.722308987, -87.551073137)"
10164066,HY352291,07/22/2015 05:00:00 PM,063XX S CALUMET AVE,1020,ARSON,BY FIRE,"SCHOOL, PUBLIC, GROUNDS",False,False,312,3,20.0,69,09,1179551.0,1862782.0,2015,02/10/2018 03:50:01 PM,41.778754713,-87.617297398,"(41.778754713, -87.617297398)"
10023125,HY212875,04/06/2015 08:33:00 PM,042XX W TAYLOR ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,1132,11,24.0,26,09,1148177.0,1895435.0,2015,02/10/2018 03:50:01 PM,41.869018461,-87.73147925,"(41.869018461, -87.73147925)"
10168251,HY357017,07/26/2015 10:49:00 PM,047XX S VINCENNES AVE,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),False,False,223,2,3.0,38,09,1180398.0,1873719.0,2015,02/10/2018 03:50:01 PM,41.808747436,-87.613856692,"(41.808747436, -87.613856692)"
10169049,HY357223,07/27/2015 07:08:00 AM,062XX S SEELEY AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,714,7,15.0,67,09,1163767.0,1863304.0,2015,08/17/2015 03:03:40 PM,41.780533235,-87.675148101,"(41.780533235, -87.675148101)"
10169753,HY358029,07/27/2015 04:00:00 PM,052XX W OHIO ST,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),False,False,1523,15,28.0,25,09,1141352.0,1903467.0,2015,02/10/2018 03:50:01 PM,41.891187861,-87.756337575,"(41.891187861, -87.756337575)"
10169793,HY358007,07/27/2015 01:30:00 PM,030XX S KEDVALE AVE,1020,ARSON,BY FIRE,STREET,False,False,1031,10,22.0,30,09,1149200.0,1884054.0,2015,02/10/2018 03:50:01 PM,41.83776783,-87.728018073,"(41.83776783, -87.728018073)"
10170187,HY358586,07/28/2015 03:08:00 AM,075XX S RHODES AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,624,6,6.0,69,09,1181211.0,1855096.0,2015,02/10/2018 03:50:01 PM,41.75762546,-87.611448263,"(41.75762546, -87.611448263)"
10170916,HY358915,07/28/2015 03:49:00 AM,032XX N SHEFFIELD AVE,1025,ARSON,AGGRAVATED,RESIDENCE PORCH/HALLWAY,True,False,1924,19,44.0,6,09,1169039.0,1921667.0,2015,02/10/2018 03:50:01 PM,41.940573762,-87.654127293,"(41.940573762, -87.654127293)"
10171291,HY359074,07/28/2015 01:05:00 PM,035XX S LAKE PARK AVE,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,False,212,2,4.0,36,09,1181909.0,1881811.0,2015,02/10/2018 03:50:01 PM,41.830917641,-87.608064205,"(41.830917641, -87.608064205)"
10171433,HY359438,07/28/2015 03:25:00 AM,032XX N SHEFFIELD AVE,1025,ARSON,AGGRAVATED,RESIDENCE PORCH/HALLWAY,True,False,1924,19,44.0,6,09,1169039.0,1921667.0,2015,02/10/2018 03:50:01 PM,41.940573762,-87.654127293,"(41.940573762, -87.654127293)"
10173284,HY361255,07/29/2015 11:05:00 PM,052XX N BERNARD ST,1020,ARSON,BY FIRE,STREET,False,False,1712,17,39.0,13,09,1152446.0,1934556.0,2015,02/10/2018 03:50:01 PM,41.976286626,-87.714770579,"(41.976286626, -87.714770579)"
10173973,HY361395,07/30/2015 03:15:00 AM,016XX W 69TH ST,1020,ARSON,BY FIRE,TAVERN/LIQUOR STORE,False,False,725,7,17.0,67,09,1166431.0,1858952.0,2015,02/10/2018 03:50:01 PM,41.768534413,-87.665505285,"(41.768534413, -87.665505285)"
10120119,HY308759,06/19/2015 03:00:00 PM,021XX N MERRIMAC AVE,1020,ARSON,BY FIRE,STREET,False,False,2512,25,29.0,19,09,1134388.0,1913851.0,2015,02/10/2018 03:50:01 PM,41.919808525,-87.781668154,"(41.919808525, -87.781668154)"
10174384,HY361829,07/30/2015 12:40:00 PM,024XX W BERWYN AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,True,2011,20,40.0,4,09,1158982.0,1935115.0,2015,02/10/2018 03:50:01 PM,41.977688525,-87.690719598,"(41.977688525, -87.690719598)"
10174908,HY362775,07/31/2015 02:07:00 AM,017XX W 66TH ST,1020,ARSON,BY FIRE,ABANDONED BUILDING,False,False,725,7,15.0,67,09,1165699.0,1860924.0,2015,02/10/2018 03:50:01 PM,41.773961408,-87.668132524,"(41.773961408, -87.668132524)"
10175803,HY362923,07/31/2015 08:22:00 AM,066XX S MARQUETTE RD,1025,ARSON,AGGRAVATED,APARTMENT,False,False,312,3,20.0,42,09,1180714.0,1861162.0,2015,02/10/2018 03:50:01 PM,41.774282621,-87.613083533,"(41.774282621, -87.613083533)"
10175869,HY362822,07/31/2015 04:30:00 AM,033XX S BELL AVE,1090,ARSON,ATTEMPT ARSON,STREET,False,False,912,9,12.0,59,09,1161895.0,1882585.0,2015,02/10/2018 03:50:01 PM,41.833481786,-87.681475078,"(41.833481786, -87.681475078)"
10176763,HY364329,08/01/2015 07:30:00 AM,059XX S THROOP ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,713,7,16.0,67,09,1168675.0,1865377.0,2015,02/10/2018 03:50:01 PM,41.7861173,-87.657094718,"(41.7861173, -87.657094718)"
10177224,HY362820,07/31/2015 05:00:00 AM,087XX S BURLEY AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,True,424,4,7.0,46,09,1199188.0,1847578.0,2015,02/10/2018 03:50:01 PM,41.736562706,-87.545818373,"(41.736562706, -87.545818373)"
10178392,HY366752,08/03/2015 02:01:00 AM,040XX W 16TH ST,1020,ARSON,BY FIRE,GROCERY FOOD STORE,False,False,1012,10,24.0,29,09,1149743.0,1891743.0,2015,05/19/2017 03:49:49 PM,41.858856901,-87.725825943,"(41.858856901, -87.725825943)"
10179076,HY367146,08/03/2015 10:30:00 AM,080XX S UNION AVE,1020,ARSON,BY FIRE,RESIDENTIAL YARD (FRONT/BACK),False,False,621,6,21.0,71,09,1173029.0,1851647.0,2015,02/10/2018 03:50:01 PM,41.748345461,-87.641535733,"(41.748345461, -87.641535733)"
10179342,HY367548,07/31/2015 05:00:00 PM,033XX W 13TH ST,1020,ARSON,BY FIRE,LIBRARY,False,False,1021,10,24.0,29,09,1154098.0,1893840.0,2015,02/10/2018 03:50:01 PM,41.864525633,-87.709784193,"(41.864525633, -87.709784193)"
10179371,HY367394,08/03/2015 12:53:00 PM,014XX W CORTEZ ST,1025,ARSON,AGGRAVATED,APARTMENT,False,False,1213,12,27.0,24,09,1166558.0,1907108.0,2015,02/10/2018 03:50:01 PM,41.900676595,-87.663663648,"(41.900676595, -87.663663648)"
10179867,HY368213,08/04/2015 01:10:00 AM,041XX W 66TH ST,1030,ARSON,POS: EXPLOSIVE/INCENDIARY DEV,STREET,False,False,833,8,13.0,65,26,1149733.0,1860507.0,2015,02/10/2018 03:50:01 PM,41.773141069,-87.72667212,"(41.773141069, -87.72667212)"
10180609,HY368649,08/04/2015 04:00:00 AM,023XX W 41ST ST,1020,ARSON,BY FIRE,STREET,False,False,924,9,12.0,61,09,1161440.0,1877428.0,2015,08/17/2015 03:03:40 PM,41.81933985,-87.683287742,"(41.81933985, -87.683287742)"
10182894,HY370683,08/05/2015 08:55:00 PM,047XX S FAIRFIELD AVE,1020,ARSON,BY FIRE,STREET,False,False,922,9,14.0,58,09,1158838.0,1873125.0,2015,02/10/2018 03:50:01 PM,41.807585497,-87.692950584,"(41.807585497, -87.692950584)"
10186168,HY373608,08/08/2015 12:43:00 AM,105XX S MARYLAND AVE,1020,ARSON,BY FIRE,APARTMENT,False,False,512,5,9.0,50,09,1183772.0,1835313.0,2015,02/10/2018 03:50:01 PM,41.703279302,-87.602678077,"(41.703279302, -87.602678077)"
10186581,HY374317,08/08/2015 02:00:00 PM,026XX W 38TH ST,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,True,911,9,12.0,58,09,1159458.0,1879365.0,2015,02/10/2018 03:50:01 PM,41.824696128,-87.690505372,"(41.824696128, -87.690505372)"
10187697,HY375678,08/09/2015 05:30:00 PM,075XX S CORNELL AVE,1025,ARSON,AGGRAVATED,HOSPITAL BUILDING/GROUNDS,False,False,411,4,8.0,43,09,1188543.0,1855313.0,2015,02/10/2018 03:50:01 PM,41.758048954,-87.584570877,"(41.758048954, -87.584570877)"
10188421,HY376144,08/10/2015 06:00:00 AM,015XX S KEELER AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,1012,10,24.0,29,09,1148636.0,1892159.0,2015,02/10/2018 03:50:01 PM,41.860019878,-87.729878673,"(41.860019878, -87.729878673)"
10188724,HY376416,08/02/2015 04:30:00 AM,004XX N HARDING AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,1122,11,27.0,23,09,1149979.0,1902692.0,2015,02/10/2018 03:50:01 PM,41.888897617,-87.724674664,"(41.888897617, -87.724674664)"
10194317,HY381569,08/14/2015 12:01:00 AM,077XX S CORNELL AVE,1025,ARSON,AGGRAVATED,RESIDENCE PORCH/HALLWAY,True,True,411,4,8.0,43,09,1188577.0,1854081.0,2015,02/10/2018 03:50:01 PM,41.754667423,-87.584485574,"(41.754667423, -87.584485574)"
10194330,HY381645,08/14/2015 02:40:00 AM,005XX N CENTRAL PARK AVE,1020,ARSON,BY FIRE,APARTMENT,False,False,1122,11,27.0,23,09,1152286.0,1903474.0,2015,02/10/2018 03:50:01 PM,41.890998287,-87.71618176,"(41.890998287, -87.71618176)"
10194917,HY381879,08/14/2015 09:20:00 AM,002XX S COLUMBUS DR,1020,ARSON,BY FIRE,GOVERNMENT BUILDING/PROPERTY,False,False,114,1,42.0,32,09,1178311.0,1899326.0,2015,02/10/2018 03:50:01 PM,41.879062544,-87.620732006,"(41.879062544, -87.620732006)"
10195765,HY382947,08/15/2015 12:20:00 AM,018XX S KOMENSKY AVE,1020,ARSON,BY FIRE,ALLEY,False,False,1012,10,24.0,29,09,1149680.0,1890637.0,2015,02/10/2018 03:50:01 PM,41.855823125,-87.72608591,"(41.855823125, -87.72608591)"
10195781,HY382841,08/14/2015 10:30:00 PM,029XX W 52ND ST,1020,ARSON,BY FIRE,STREET,False,False,923,9,14.0,63,09,1157814.0,1870030.0,2015,02/10/2018 03:50:01 PM,41.799113282,-87.696790424,"(41.799113282, -87.696790424)"
10196524,HY383997,08/15/2015 08:45:00 PM,016XX N LOWELL AVE,1020,ARSON,BY FIRE,ALLEY,False,False,2534,25,30.0,23,09,1147142.0,1910500.0,2015,02/10/2018 03:50:01 PM,41.910378348,-87.734893299,"(41.910378348, -87.734893299)"
10196609,HY384118,08/15/2015 11:40:00 PM,028XX S ARCHER AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,913,9,11.0,60,09,1169046.0,1886111.0,2015,02/10/2018 03:50:01 PM,41.843005553,-87.655134474,"(41.843005553, -87.655134474)"
10196649,HY384188,08/16/2015 12:20:00 AM,046XX S TALMAN AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,False,922,9,12.0,58,09,1159479.0,1873868.0,2015,02/10/2018 03:50:01 PM,41.809611253,-87.690579179,"(41.809611253, -87.690579179)"
10196686,HY384235,08/16/2015 01:41:00 AM,062XX S RICHMOND ST,1020,ARSON,BY FIRE,STREET,False,False,823,8,15.0,66,09,1157788.0,1863078.0,2015,02/10/2018 03:50:01 PM,41.780036552,-87.697074448,"(41.780036552, -87.697074448)"
10197511,HY385308,08/16/2015 08:43:00 PM,005XX E 88TH PL,1020,ARSON,BY FIRE,RESIDENCE,False,False,632,6,6.0,44,09,1181352.0,1846419.0,2015,02/10/2018 03:50:01 PM,41.733811555,-87.611198394,"(41.733811555, -87.611198394)"
10200724,HY388320,08/18/2015 10:49:00 PM,022XX W ROSEMONT AVE,1020,ARSON,BY FIRE,STREET,False,False,2413,24,50.0,2,09,1160065.0,1941784.0,2015,02/10/2018 03:50:01 PM,41.995966161,-87.686551671,"(41.995966161, -87.686551671)"
10202490,HY389748,08/20/2015 01:00:00 AM,006XX N SPRINGFIELD AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,False,1122,11,27.0,23,09,1150274.0,1904013.0,2015,02/10/2018 03:50:01 PM,41.892516832,-87.723556827,"(41.892516832, -87.723556827)"
10204045,HY391078,08/21/2015 01:33:00 AM,037XX N KILDARE AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,1731,17,38.0,16,09,1146935.0,1924493.0,2015,08/31/2015 03:43:09 PM,41.948780394,-87.735295196,"(41.948780394, -87.735295196)"
10204349,HY391289,08/21/2015 09:10:00 AM,071XX W GRAND AVE,1090,ARSON,ATTEMPT ARSON,COMMERCIAL / BUSINESS OFFICE,False,False,2512,25,36.0,18,09,1127879.0,1915300.0,2015,02/10/2018 03:50:01 PM,41.923897177,-87.805550973,"(41.923897177, -87.805550973)"
10205743,HY392578,08/22/2015 05:36:00 AM,040XX W OAKDALE AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,2523,25,31.0,21,09,1148998.0,1919310.0,2015,02/10/2018 03:50:01 PM,41.934518063,-87.727846485,"(41.934518063, -87.727846485)"
10207689,HY395120,08/24/2015 05:47:00 AM,083XX S SOUTH CHICAGO AVE,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),False,False,412,4,8.0,46,09,1191622.0,1849778.0,2015,02/10/2018 03:50:01 PM,41.742786344,-87.573466009,"(41.742786344, -87.573466009)"
10208922,HY396086,08/20/2015 10:00:00 PM,034XX S GILES AVE,1090,ARSON,ATTEMPT ARSON,RESIDENCE,False,False,211,2,2.0,35,09,1178827.0,1882287.0,2015,02/10/2018 03:50:01 PM,41.832294667,-87.619357602,"(41.832294667, -87.619357602)"
10209194,HY396282,08/24/2015 10:00:00 PM,010XX E 90TH ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,413,4,8.0,47,09,1184896.0,1845523.0,2015,02/10/2018 03:50:01 PM,41.731270501,-87.598243074,"(41.731270501, -87.598243074)"
10209862,HY396573,08/24/2015 01:18:00 AM,116XX S STONY ISLAND AVE,1020,ARSON,BY FIRE,STREET,False,False,434,4,10.0,51,09,1191026.0,1828413.0,2015,02/10/2018 03:50:01 PM,41.684172952,-87.576337965,"(41.684172952, -87.576337965)"
10210695,HY397578,08/25/2015 11:07:00 PM,017XX N WHIPPLE ST,1020,ARSON,BY FIRE,STREET,False,False,1421,14,26.0,23,09,1155693.0,1911404.0,2015,02/10/2018 03:50:01 PM,41.91269099,-87.703455645,"(41.91269099, -87.703455645)"
10215816,HY401814,08/29/2015 09:30:00 AM,052XX S LOREL AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,814,8,23.0,56,09,1141580.0,1869447.0,2015,02/10/2018 03:50:01 PM,41.797827897,-87.756339623,"(41.797827897, -87.756339623)"
10216361,HY402903,08/30/2015 02:53:00 AM,096XX S AVENUE L,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,False,False,432,4,10.0,52,09,1201785.0,1841821.0,2015,02/10/2018 03:50:01 PM,41.720699477,-87.536499312,"(41.720699477, -87.536499312)"
10217264,HY404086,08/31/2015 03:16:00 AM,060XX S MICHIGAN AVE,1020,ARSON,BY FIRE,STREET,True,False,311,3,20.0,40,09,1178192.0,1864986.0,2015,02/10/2018 03:50:01 PM,41.784833656,-87.622212733,"(41.784833656, -87.622212733)"
10218165,HY404628,08/31/2015 12:45:00 PM,064XX S CICERO AVE,1090,ARSON,ATTEMPT ARSON,RESTAURANT,False,False,813,8,13.0,64,09,1145494.0,1861472.0,2015,02/10/2018 03:50:01 PM,41.775870198,-87.742187184,"(41.775870198, -87.742187184)"
10218264,HY404530,08/31/2015 11:00:00 AM,039XX N SPAULDING AVE,1025,ARSON,AGGRAVATED,RESIDENCE,True,False,1733,17,33.0,16,09,1153687.0,1926021.0,2015,02/10/2018 03:50:01 PM,41.95284137,-87.710435076,"(41.95284137, -87.710435076)"
10218639,HY405063,08/31/2015 06:40:00 PM,075XX S COLES AVE,1025,ARSON,AGGRAVATED,APARTMENT,False,False,421,4,7.0,43,09,1195740.0,1855872.0,2015,02/10/2018 03:50:01 PM,41.759407969,-87.558176691,"(41.759407969, -87.558176691)"
10218828,HY405463,09/01/2015 03:43:00 AM,086XX S COTTAGE GROVE AVE,1020,ARSON,BY FIRE,RESTAURANT,False,False,632,6,8.0,44,09,1183073.0,1847801.0,2015,02/10/2018 03:50:01 PM,41.737564121,-87.604850693,"(41.737564121, -87.604850693)"
10219784,HY406621,09/01/2015 09:00:00 PM,091XX S WABASH AVE,1020,ARSON,BY FIRE,RESIDENCE,False,False,634,6,6.0,49,09,1178318.0,1844313.0,2015,02/10/2018 03:50:01 PM,41.728101743,-87.622377147,"(41.728101743, -87.622377147)"
10219843,HY406787,09/02/2015 12:20:00 AM,082XX S RACINE AVE,1020,ARSON,BY FIRE,SMALL RETAIL STORE,False,False,613,6,21.0,71,09,1169757.0,1850121.0,2015,02/10/2018 03:50:01 PM,41.744229473,-87.653569625,"(41.744229473, -87.653569625)"
10219899,HY406898,09/02/2015 05:29:00 AM,042XX W POTOMAC AVE,1020,ARSON,BY FIRE,STREET,False,False,2534,25,37.0,23,09,1147900.0,1908322.0,2015,02/10/2018 03:50:01 PM,41.90438715,-87.732164747,"(41.90438715, -87.732164747)"
10332625,HY523159,12/03/2015 10:27:00 AM,034XX W DIVERSEY AVE,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),False,False,1412,14,35.0,22,09,1153029.0,1918407.0,2015,02/10/2018 03:50:01 PM,41.931961083,-87.713056469,"(41.931961083, -87.713056469)"
